	vid-1	vid-2	vid-3	vid-4	vid-5	vid-6	vid-7	vid-8	vid-9	vid-10	vid-11	vid-12	vid-13	vid-14	vid-15	vid-16	vid-17	vid-18	vid-19	vid-20	vid-21	vid-22	vid-23	vid-24	vid-25	vid-26	vid-27	vid-28	vid-29	vid-30	vid-31	vid-32	vid-33	vid-34	vid-35	vid-36	vid-37	vid-38	vid-39	vid-40	vid-41	vid-42	vid-43	vid-44	vid-45	vid-46	vid-47	vid-48	vid-49	vid-50	vid-51	vid-52	vid-53	vid-54	vid-55	vid-56	vid-57	vid-58	vid-59	vid-60	vid-61	vid-62	vid-63	vid-64	vid-65	vid-66	vid-67	vid-68	vid-69	vid-70	vid-71	vid-72	vid-73	vid-74	vid-75	vid-76	vid-77	vid-78	vid-79	vid-80	vid-81	vid-82	vid-83	vid-84	vid-85	vid-86	vid-87	vid-88	vid-89	vid-90	vid-91	vid-92	vid-93	vid-94	vid-95	vid-96	vid-97	vid-98	vid-99	vid-100	vid-101	vid-102	vid-103	vid-104	vid-105	vid-106	vid-107	vid-108	vid-109	vid-110	vid-111	vid-112	vid-113	vid-114	vid-115	vid-116	vid-117	vid-118	vid-119	vid-120	vid-121	vid-122	vid-123	vid-124	vid-125	vid-126	vid-127	vid-128	vid-129	vid-130	vid-131	vid-132	vid-133	vid-134	vid-135	vid-136	vid-137	vid-138	vid-139	vid-140	vid-141	vid-142	vid-143	vid-144	vid-145	vid-146	vid-147	vid-148	vid-149	vid-150	vid-151	vid-152	vid-153	vid-154	vid-155	vid-156	vid-157	vid-158	vid-159	vid-160	vid-161	vid-162	vid-163	vid-164	vid-165	vid-166	vid-167	vid-168	vid-169	vid-170	vid-171	vid-172	vid-173	vid-174	vid-175
vid-146	0.4560	NaN	0.4560	0.4560	0.4560	4.1621	0.4560	0.4560	3.0681	0.4560	2.2578	NaN	0.4560	0.4560	0.4560	3.0959	0.4560	0.4560	0.0000	16.7433	4.2715	16.7433	16.7433	4.0441	16.7433	16.7433	0.4560	0.4560	16.8524	16.8524	0.4560	16.8524	16.8524	0.4560	16.8524	0.4560	0.4560	10.7114	1.7885	3.0959	16.8524	2.8574	3.6704	1.0402	16.8524	8.3943	0.4560	16.8524	4.2569	4.4378	4.4378	0.4560	11.5898	16.8524	2.0351	16.8524	5.6457	16.8524	6.2613	16.8524	16.8524	0.4560	16.8524	0.4560	11.8777	7.9386	0.4560	16.8524	16.8524	16.8524	2.0351	16.8524	16.8524	16.8524	16.8524	16.8524	3925.9745	3915.4027	3862.6650	3924.4101	3912.7614	964.1847	961.4696	961.0340	964.2704	NaN	3927.2705	5.6530	2.2578	9.2748	0.4560	6.4876	9.2244	7.7771	5.9698	NaN	0.4560	0.4560	0.4560	0.6244	NaN	0.4560	7.9386	35.3769	0.6244	10.7114	6.6815	9.2244	7.7771	8.0794	4.3294	38.7711	NaN	38.7711	7.6358	9.2244	NaN	1.0134	4.1670	5.9698	6.6815	2.2578	35.3769	2.4618	35.3769	7.7771	NaN	7.7771	7.7771	7.7771	0.6244	3.5946	0.0000	9.2244	NaN	9.2244	1.5796	NaN	9.2244	9.2244	7.7771	7.7771	7.7771	9.2244	3.9652	0.0000	9.2244	9.2244	5.7363	6.1411	325.6217	4.3138	5.6530	5.6530	10.7114	106.5952	331.7314	325.6217	329.5796	5.6530	5.6530	4.1081	0.0000	2.8574	12.8547	4.0931	NaN	3.2572	35.2613	5.8685	5.7363	1.9330	0.4560	17.3203	0.4560
vid-147	8.7685	NaN	8.7685	8.7685	8.7685	5.0629	8.7685	8.7685	6.3131	8.7685	7.8332	NaN	8.7685	8.7685	8.7685	6.3183	8.7685	8.7685	9.2244	7.9425	4.9538	7.9425	7.9425	6.2777	7.9425	7.9425	8.7685	8.7685	8.0500	8.0500	8.7685	8.0500	8.0500	8.7685	8.0500	8.7685	8.7685	8.0875	7.6822	6.3183	8.0500	6.3706	6.2734	8.2923	8.0500	6.0573	8.7685	8.0500	5.0480	5.1928	5.1928	8.7685	15.4956	8.0500	7.3894	8.0500	3.8983	8.0500	3.1804	8.0500	8.0500	8.7685	8.0500	8.7685	9.6462	1.4590	8.7685	8.0500	8.0500	8.0500	7.3894	8.0500	8.0500	8.0500	8.0500	8.0500	3916.8784	3906.3273	3853.6494	3915.3137	3903.6853	954.9632	952.2474	951.8118	955.0488	NaN	3918.1738	3.5785	7.8332	12.1820	8.7685	2.8932	0.0000	1.4971	4.1519	NaN	8.7685	8.7685	8.7685	8.6649	NaN	8.7685	1.4590	26.2928	8.6649	8.0875	2.6004	0.0000	1.4971	1.1457	4.9073	29.6236	NaN	29.6236	1.7564	0.0000	NaN	8.2490	5.6740	4.1519	2.6004	7.8332	26.2928	6.7653	26.2928	1.4971	NaN	1.4971	1.4971	1.4971	8.6649	6.8219	9.2244	0.0000	NaN	0.0000	7.6727	NaN	0.0000	0.0000	1.4971	1.4971	1.4971	0.0000	9.1581	9.2244	0.0000	0.0000	3.5385	6.9529	330.0369	4.9236	3.5785	3.5785	8.0875	110.5364	336.0312	330.0369	333.9106	3.5785	3.5785	5.1215	9.2244	6.3706	5.7496	5.1510	NaN	6.5574	26.1735	3.4822	3.5385	9.0973	8.7685	9.4901	8.7685
vid-148	8.7685	NaN	8.7685	8.7685	8.7685	5.0629	8.7685	8.7685	6.3131	8.7685	7.8332	NaN	8.7685	8.7685	8.7685	6.3183	8.7685	8.7685	9.2244	7.9425	4.9538	7.9425	7.9425	6.2777	7.9425	7.9425	8.7685	8.7685	8.0500	8.0500	8.7685	8.0500	8.0500	8.7685	8.0500	8.7685	8.7685	8.0875	7.6822	6.3183	8.0500	6.3706	6.2734	8.2923	8.0500	6.0573	8.7685	8.0500	5.0480	5.1928	5.1928	8.7685	15.4956	8.0500	7.3894	8.0500	3.8983	8.0500	3.1804	8.0500	8.0500	8.7685	8.0500	8.7685	9.6462	1.4590	8.7685	8.0500	8.0500	8.0500	7.3894	8.0500	8.0500	8.0500	8.0500	8.0500	3916.8784	3906.3273	3853.6494	3915.3137	3903.6853	954.9632	952.2474	951.8118	955.0488	NaN	3918.1738	3.5785	7.8332	12.1820	8.7685	2.8932	0.0000	1.4971	4.1519	NaN	8.7685	8.7685	8.7685	8.6649	NaN	8.7685	1.4590	26.2928	8.6649	8.0875	2.6004	0.0000	1.4971	1.1457	4.9073	29.6236	NaN	29.6236	1.7564	0.0000	NaN	8.2490	5.6740	4.1519	2.6004	7.8332	26.2928	6.7653	26.2928	1.4971	NaN	1.4971	1.4971	1.4971	8.6649	6.8219	9.2244	0.0000	NaN	0.0000	7.6727	NaN	0.0000	0.0000	1.4971	1.4971	1.4971	0.0000	9.1581	9.2244	0.0000	0.0000	3.5385	6.9529	330.0369	4.9236	3.5785	3.5785	8.0875	110.5364	336.0312	330.0369	333.9106	3.5785	3.5785	5.1215	9.2244	6.3706	5.7496	5.1510	NaN	6.5574	26.1735	3.4822	3.5385	9.0973	8.7685	9.4901	8.7685
vid-149	5.2813	NaN	5.2813	5.2813	5.2813	1.6402	5.2813	5.2813	3.0328	5.2813	4.6543	NaN	5.2813	5.2813	5.2813	3.0628	5.2813	5.2813	5.7363	11.3609	1.5422	11.3609	11.3609	3.5942	11.3609	11.3609	5.2813	5.2813	11.4698	11.4698	5.2813	11.4698	11.4698	5.2813	11.4698	5.2813	5.2813	7.5479	4.3284	3.0628	11.4698	2.8834	2.8307	4.7736	11.4698	5.8943	5.2813	11.4698	1.8498	1.7538	1.7538	5.2813	13.0095	11.4698	3.8533	11.4698	1.6831	11.4698	1.4943	11.4698	11.4698	5.2813	11.4698	5.2813	9.0905	2.2023	5.2813	11.4698	11.4698	11.4698	3.8533	11.4698	11.4698	11.4698	11.4698	11.4698	3920.2590	3909.6940	3856.9781	3918.6945	3907.0524	958.4810	955.7642	955.3288	958.5667	NaN	3921.5548	0.2998	4.6543	10.6522	5.2813	1.4477	3.5385	2.0554	2.5133	NaN	5.2813	5.2813	5.2813	5.1573	NaN	5.2813	2.2023	29.6567	5.1573	7.5479	0.9484	3.5385	2.0554	2.4160	1.5632	33.0381	NaN	33.0381	1.9002	3.5385	NaN	4.7422	2.2668	2.5133	0.9484	4.6543	29.6567	3.2780	29.6567	2.0554	NaN	2.0554	2.0554	2.0554	5.1573	4.0060	5.7363	3.5385	NaN	3.5385	4.1654	NaN	3.5385	3.5385	2.0554	2.0554	2.0554	3.5385	6.4609	5.7363	3.5385	3.5385	0.0000	5.3672	328.7455	1.5805	0.2998	0.2998	7.5479	109.3847	334.7869	328.7455	332.6535	0.2998	0.2998	1.6424	5.7363	2.8834	7.6588	1.6436	NaN	3.5098	29.5401	1.2128	0.0000	5.5765	5.2813	11.9922	5.2813
vid-150	5.8577	NaN	5.8577	5.8577	5.8577	4.5782	5.8577	5.8577	3.9768	5.8577	3.8874	NaN	5.8577	5.8577	5.8577	3.8965	5.8577	5.8577	6.1411	12.4104	4.5674	12.4104	12.4104	2.4751	12.4104	12.4104	5.8577	5.8577	12.5125	12.5125	5.8577	12.5125	12.5125	5.8577	12.5125	5.8577	5.8577	12.8965	4.5237	3.8965	12.5125	4.8923	6.4630	5.9355	12.5125	2.5217	5.8577	12.5125	4.0240	6.0103	6.0103	5.8577	16.9670	12.5125	5.8298	12.5125	3.7322	12.5125	4.2629	12.5125	12.5125	5.8577	12.5125	5.8577	14.4183	6.5404	5.8577	12.5125	12.5125	12.5125	5.8298	12.5125	12.5125	12.5125	12.5125	12.5125	3922.7661	3912.2623	3859.7016	3921.2004	3909.6190	960.0472	957.3450	956.9079	960.1329	NaN	3924.0599	5.0688	3.8874	5.3573	5.8577	4.5328	6.9529	6.2238	3.0273	NaN	5.8577	5.8577	5.8577	6.0035	NaN	5.8577	6.5404	32.4950	6.0035	12.8965	5.7298	6.9529	6.2238	6.1171	4.3996	35.6417	NaN	35.6417	6.3977	6.9529	NaN	5.7654	6.3241	3.0273	5.7298	3.8874	32.4950	4.9848	32.4950	6.2238	NaN	6.2238	6.2238	6.2238	6.0035	2.6706	6.1411	6.9529	NaN	6.9529	5.4898	NaN	6.9529	6.9529	6.2238	6.2238	6.2238	6.9529	3.2118	6.1411	6.9529	6.9529	5.3672	0.0000	323.4692	4.3920	5.0688	5.0688	12.8965	104.0655	329.4970	323.4692	327.3672	5.0688	5.0688	4.7823	6.1411	4.8923	12.4732	4.9289	NaN	3.2827	32.3690	4.2793	5.3672	7.5120	5.8577	16.4382	5.8577
vid-151	325.8420	NaN	325.8420	325.8420	325.8420	327.5432	325.8420	325.8420	326.3143	325.8420	324.9193	NaN	325.8420	325.8420	325.8420	326.2449	325.8420	325.8420	325.6217	330.6474	327.5821	330.6474	330.6474	325.2334	330.6474	330.6474	325.8420	325.8420	330.6764	330.6764	325.8420	330.6764	330.6764	325.8420	330.6764	325.8420	325.8420	335.9808	325.6392	326.2449	330.6764	327.0715	328.7033	326.4505	330.6764	323.9833	325.8420	330.6764	327.0791	328.8279	328.8279	325.8420	335.3534	330.6764	327.1974	330.6764	327.1842	330.6764	327.7308	330.6764	330.6764	325.8420	330.6764	325.8420	337.3415	329.9556	325.8420	330.6764	330.6764	330.6764	327.1974	330.6764	330.6764	330.6764	330.6764	330.6764	4130.9975	4123.6324	4079.0100	4129.3715	4120.9019	1146.7624	1144.8301	1144.3309	1146.8460	NaN	4132.1882	328.4571	324.9193	318.1179	325.8420	327.9954	330.0369	329.6343	326.4939	NaN	325.8420	325.8420	325.8420	326.1231	NaN	325.8420	329.9556	347.8275	326.1231	335.9808	329.1969	330.0369	329.6343	329.4446	327.4566	348.9681	NaN	348.9681	329.8430	330.0369	NaN	326.3104	328.9080	326.4939	329.1969	324.9193	347.8275	326.8679	347.8275	329.6343	NaN	329.6343	329.6343	329.6343	326.1231	324.9426	325.6217	330.0369	NaN	330.0369	326.5901	NaN	330.0369	330.0369	329.6343	329.6343	329.6343	330.0369	322.6523	325.6217	330.0369	330.0369	328.7455	323.4692	0.0000	327.4431	328.4571	328.4571	335.9808	219.5849	7.6606	0.0000	5.1996	328.4571	328.4571	327.6966	325.6217	327.0715	335.7791	327.8147	NaN	325.5907	347.6959	327.7370	328.7455	327.4596	325.8420	339.1613	325.8420
vid-152	3.8592	NaN	3.8592	3.8592	3.8592	0.2414	3.8592	3.8592	1.4545	3.8592	3.0738	NaN	3.8592	3.8592	3.8592	1.4826	3.8592	3.8592	4.3138	12.4942	0.1813	12.4942	12.4942	2.2135	12.4942	12.4942	3.8592	3.8592	12.6034	12.6034	3.8592	12.6034	12.6034	3.8592	12.6034	3.8592	3.8592	8.6273	2.7814	1.4826	12.6034	1.4968	2.3045	3.4318	12.6034	5.5624	3.8592	12.6034	0.3754	1.6264	1.6264	3.8592	12.9711	12.6034	2.6398	12.6034	1.5425	12.6034	2.0096	12.6034	12.6034	3.8592	12.6034	3.8592	10.1073	3.7128	3.8592	12.6034	12.6034	12.6034	2.6398	12.6034	12.6034	12.6034	12.6034	12.6034	3921.7682	3911.2092	3858.5074	3920.2036	3908.5675	959.8732	957.1585	956.7228	959.9589	NaN	3923.0639	1.4079	3.0738	9.4617	3.8592	2.2005	4.9236	3.5133	2.2198	NaN	3.8592	3.8592	3.8592	3.7783	NaN	3.8592	3.7128	31.1679	3.7783	8.6273	2.4624	4.9236	3.5133	3.7782	0.0173	34.5269	NaN	34.5269	3.4260	4.9236	NaN	3.3654	1.9995	2.2198	2.4624	3.0738	31.1679	1.8791	31.1679	3.5133	NaN	3.5133	3.5133	3.5133	3.7783	2.5273	4.3138	4.9236	NaN	4.9236	2.7981	NaN	4.9236	4.9236	3.5133	3.5133	3.5133	4.9236	4.9530	4.3138	4.9236	4.9236	1.5805	4.3920	327.4431	0.0000	1.4079	1.4079	8.6273	108.1338	333.4973	327.4431	331.3605	1.4079	1.4079	0.4463	4.3138	1.4968	9.2158	0.5896	NaN	1.9612	31.0502	1.5936	1.5805	4.5218	3.8592	13.5690	3.8592
vid-153	5.1971	NaN	5.1971	5.1971	5.1971	1.5059	5.1971	5.1971	2.8597	5.1971	4.4688	NaN	5.1971	5.1971	5.1971	2.8834	5.1971	5.1971	5.6530	11.3274	1.4006	11.3274	11.3274	3.3325	11.3274	11.3274	5.1971	5.1971	11.4364	11.4364	5.1971	11.4364	11.4364	5.1971	11.4364	5.1971	5.1971	7.8477	4.1852	2.8834	11.4364	2.7959	2.9214	4.7138	11.4364	5.6135	5.1971	11.4364	1.6374	1.8701	1.8701	5.1971	13.2246	11.4364	3.8223	11.4364	1.3853	11.4364	1.2479	11.4364	11.4364	5.1971	11.4364	5.1971	9.3898	2.3094	5.1971	11.4364	11.4364	11.4364	3.8223	11.4364	11.4364	11.4364	11.4364	11.4364	3920.3735	3909.8121	3857.1053	3918.8089	3907.1704	958.5406	955.8246	955.3890	958.6263	NaN	3921.6692	0.0000	4.4688	10.3591	5.1971	1.2446	3.5785	2.1261	2.2191	NaN	5.1971	5.1971	5.1971	5.0874	NaN	5.1971	2.3094	29.7715	5.0874	7.8477	1.0547	3.5785	2.1261	2.4386	1.3907	33.1402	NaN	33.1402	2.0192	3.5785	NaN	4.6715	2.3849	2.2191	1.0547	4.4688	29.7715	3.1913	29.7715	2.1261	NaN	2.1261	2.1261	2.1261	5.0874	3.7614	5.6530	3.5785	NaN	3.5785	4.0948	NaN	3.5785	3.5785	2.1261	2.1261	2.1261	3.5785	6.2179	5.6530	3.5785	3.5785	0.2998	5.0688	328.4571	1.4079	0.0000	0.0000	7.8477	109.0924	334.4973	328.4571	332.3643	0.0000	0.0000	1.5452	5.6530	2.7959	7.8927	1.5730	NaN	3.2920	29.6543	0.9319	0.2998	5.5952	5.1971	12.2022	5.1971
vid-154	5.1971	NaN	5.1971	5.1971	5.1971	1.5059	5.1971	5.1971	2.8597	5.1971	4.4688	NaN	5.1971	5.1971	5.1971	2.8834	5.1971	5.1971	5.6530	11.3274	1.4006	11.3274	11.3274	3.3325	11.3274	11.3274	5.1971	5.1971	11.4364	11.4364	5.1971	11.4364	11.4364	5.1971	11.4364	5.1971	5.1971	7.8477	4.1852	2.8834	11.4364	2.7959	2.9214	4.7138	11.4364	5.6135	5.1971	11.4364	1.6374	1.8701	1.8701	5.1971	13.2246	11.4364	3.8223	11.4364	1.3853	11.4364	1.2479	11.4364	11.4364	5.1971	11.4364	5.1971	9.3898	2.3094	5.1971	11.4364	11.4364	11.4364	3.8223	11.4364	11.4364	11.4364	11.4364	11.4364	3920.3735	3909.8121	3857.1053	3918.8089	3907.1704	958.5406	955.8246	955.3890	958.6263	NaN	3921.6692	0.0000	4.4688	10.3591	5.1971	1.2446	3.5785	2.1261	2.2191	NaN	5.1971	5.1971	5.1971	5.0874	NaN	5.1971	2.3094	29.7715	5.0874	7.8477	1.0547	3.5785	2.1261	2.4386	1.3907	33.1402	NaN	33.1402	2.0192	3.5785	NaN	4.6715	2.3849	2.2191	1.0547	4.4688	29.7715	3.1913	29.7715	2.1261	NaN	2.1261	2.1261	2.1261	5.0874	3.7614	5.6530	3.5785	NaN	3.5785	4.0948	NaN	3.5785	3.5785	2.1261	2.1261	2.1261	3.5785	6.2179	5.6530	3.5785	3.5785	0.2998	5.0688	328.4571	1.4079	0.0000	0.0000	7.8477	109.0924	334.4973	328.4571	332.3643	0.0000	0.0000	1.5452	5.6530	2.7959	7.8927	1.5730	NaN	3.2920	29.6543	0.9319	0.2998	5.5952	5.1971	12.2022	5.1971
vid-155	10.4008	NaN	10.4008	10.4008	10.4008	8.4988	10.4008	10.4008	9.6715	10.4008	11.0748	NaN	10.4008	10.4008	10.4008	9.7423	10.4008	10.4008	10.7114	14.4955	8.4734	14.4955	14.4955	10.8340	14.4955	14.4955	10.4008	10.4008	14.5842	14.5842	10.4008	14.5842	14.5842	10.4008	14.5842	10.4008	10.4008	0.0000	10.3814	9.7423	14.5842	8.9123	7.3123	9.7567	14.5842	13.2594	10.4008	14.5842	9.0009	7.1629	7.1629	10.4008	9.1794	14.5842	8.8978	14.5842	9.2255	14.5842	8.8691	14.5842	14.5842	10.4008	14.5842	10.4008	1.5846	7.2398	10.4008	14.5842	14.5842	14.5842	8.8978	14.5842	14.5842	14.5842	14.5842	14.5842	3917.4907	3906.8349	3853.8886	3915.9281	3904.1961	957.1266	954.3888	953.9557	957.2123	NaN	3918.7894	7.8477	11.0748	18.0880	10.4008	8.6788	8.0875	7.5159	10.0350	NaN	10.4008	10.4008	10.4008	10.1336	NaN	10.4008	7.2398	27.8098	10.1336	0.0000	7.4154	8.0875	7.5159	7.9298	8.6156	31.4331	NaN	31.4331	7.1779	8.0875	NaN	9.8695	7.0741	10.0350	7.4154	11.0748	27.8098	9.1309	27.8098	7.5159	NaN	7.5159	7.5159	7.5159	10.1336	11.0720	10.7114	8.0875	NaN	8.0875	9.5037	NaN	8.0875	8.0875	7.5159	7.5159	7.5159	8.0875	13.3286	10.7114	8.0875	8.0875	7.5479	12.8965	335.9808	8.6273	7.8477	7.8477	0.0000	116.7305	342.0516	335.9808	339.9105	7.8477	7.8477	8.3297	10.7114	8.9123	5.2405	8.2031	NaN	10.4065	27.7154	8.7152	7.5479	9.1524	10.4008	8.7875	10.4008
vid-156	106.7817	NaN	106.7817	106.7817	106.7817	108.2467	106.7817	106.7817	107.0636	106.7817	105.7287	NaN	106.7817	106.7817	106.7817	106.9916	106.7817	106.7817	106.5952	111.0831	108.2794	111.0831	111.0831	105.9204	111.0831	111.0831	106.7817	106.7817	111.1137	111.1137	106.7817	111.1137	111.1137	106.7817	111.1137	106.7817	106.7817	116.7305	106.4725	106.9916	111.1137	107.8544	109.5149	107.3699	111.1137	104.4792	106.7817	111.1137	107.7651	109.5679	109.5679	106.7817	116.9001	111.1137	108.0638	111.1137	107.7935	111.1137	108.3173	111.1137	111.1137	106.7817	111.1137	106.7817	118.1397	110.5079	106.7817	111.1137	111.1137	111.1137	108.0638	111.1137	111.1137	111.1137	111.1137	111.1137	3984.3334	3974.9065	3925.0655	3982.7461	3972.2318	1008.3864	1005.9522	1005.4886	1008.4720	NaN	3985.5923	109.0924	105.7287	98.7338	106.7817	108.5751	110.5364	110.1863	107.0807	NaN	106.7817	106.7817	106.7817	107.0641	NaN	106.7817	110.5079	128.7449	107.0641	116.7305	109.7941	110.5364	110.1863	109.9787	108.1466	130.1545	NaN	130.1545	110.4075	110.5364	NaN	107.2211	109.6805	107.0807	109.7941	105.7287	128.7449	107.6746	128.7449	110.1863	NaN	110.1863	110.1863	110.1863	107.0641	105.6599	106.5952	110.5364	NaN	110.5364	107.4611	NaN	110.5364	110.5364	110.1863	110.1863	110.1863	110.5364	103.4331	106.5952	110.5364	110.5364	109.3847	104.0655	219.5849	108.1338	109.0924	109.0924	116.7305	0.0000	225.5201	219.5849	223.4121	109.0924	109.0924	108.4087	106.5952	107.8544	116.2850	108.5321	NaN	106.3242	128.6108	108.3434	109.3847	108.4774	106.7817	119.5976	106.7817
vid-157	331.9460	NaN	331.9460	331.9460	331.9460	333.6005	331.9460	331.9460	332.3816	331.9460	330.9987	NaN	331.9460	331.9460	331.9460	332.3117	331.9460	331.9460	331.7314	336.5265	333.6380	336.5265	336.5265	331.2860	336.5265	336.5265	331.9460	331.9460	336.5539	336.5539	331.9460	336.5539	336.5539	331.9460	336.5539	331.9460	331.9460	342.0516	331.7236	332.3117	336.5539	333.1463	334.7846	332.5512	336.5539	329.9751	331.9460	336.5539	333.1321	334.8941	334.8941	331.9460	341.5483	336.5539	333.2888	336.5539	333.2167	336.5539	333.7566	336.5539	336.5539	331.9460	336.5539	331.9460	343.4233	335.9706	331.9460	336.5539	336.5539	336.5539	333.2888	336.5539	336.5539	336.5539	336.5539	336.5539	4131.4106	4124.1414	4079.7674	4129.7829	4121.4084	1147.2655	1145.3555	1144.8550	1147.3489	NaN	4132.5981	334.4973	330.9987	324.1499	331.9460	334.0191	336.0312	335.6491	332.5195	NaN	331.9460	331.9460	331.9460	332.2275	NaN	331.9460	335.9706	353.5400	332.2275	342.0516	335.2263	336.0312	335.6491	335.4530	333.5106	354.6294	NaN	354.6294	335.8621	336.0312	NaN	332.4095	334.9813	332.5195	335.2263	330.9987	353.5400	332.9475	353.5400	335.6491	NaN	335.6491	335.6491	335.6491	332.2275	331.0023	331.7314	336.0312	NaN	336.0312	332.6821	NaN	336.0312	336.0312	335.6491	335.6491	335.6491	336.0312	328.7250	331.7314	336.0312	336.0312	334.7869	329.4970	7.6606	333.4973	334.4973	334.4973	342.0516	225.5201	0.0000	7.6606	2.4864	334.4973	334.4973	333.7560	331.7314	333.1463	341.7769	333.8753	NaN	331.6543	353.4089	333.7688	334.7869	333.5775	331.9460	345.1176	331.9460
vid-158	325.8420	NaN	325.8420	325.8420	325.8420	327.5432	325.8420	325.8420	326.3143	325.8420	324.9193	NaN	325.8420	325.8420	325.8420	326.2449	325.8420	325.8420	325.6217	330.6474	327.5821	330.6474	330.6474	325.2334	330.6474	330.6474	325.8420	325.8420	330.6764	330.6764	325.8420	330.6764	330.6764	325.8420	330.6764	325.8420	325.8420	335.9808	325.6392	326.2449	330.6764	327.0715	328.7033	326.4505	330.6764	323.9833	325.8420	330.6764	327.0791	328.8279	328.8279	325.8420	335.3534	330.6764	327.1974	330.6764	327.1842	330.6764	327.7308	330.6764	330.6764	325.8420	330.6764	325.8420	337.3415	329.9556	325.8420	330.6764	330.6764	330.6764	327.1974	330.6764	330.6764	330.6764	330.6764	330.6764	4130.9975	4123.6324	4079.0100	4129.3715	4120.9019	1146.7624	1144.8301	1144.3309	1146.8460	NaN	4132.1882	328.4571	324.9193	318.1179	325.8420	327.9954	330.0369	329.6343	326.4939	NaN	325.8420	325.8420	325.8420	326.1231	NaN	325.8420	329.9556	347.8275	326.1231	335.9808	329.1969	330.0369	329.6343	329.4446	327.4566	348.9681	NaN	348.9681	329.8430	330.0369	NaN	326.3104	328.9080	326.4939	329.1969	324.9193	347.8275	326.8679	347.8275	329.6343	NaN	329.6343	329.6343	329.6343	326.1231	324.9426	325.6217	330.0369	NaN	330.0369	326.5901	NaN	330.0369	330.0369	329.6343	329.6343	329.6343	330.0369	322.6523	325.6217	330.0369	330.0369	328.7455	323.4692	0.0000	327.4431	328.4571	328.4571	335.9808	219.5849	7.6606	0.0000	5.1996	328.4571	328.4571	327.6966	325.6217	327.0715	335.7791	327.8147	NaN	325.5907	347.6959	327.7370	328.7455	327.4596	325.8420	339.1613	325.8420
vid-159	329.7957	NaN	329.7957	329.7957	329.7957	331.4628	329.7957	329.7957	330.2412	329.7957	328.8550	NaN	329.7957	329.7957	329.7957	330.1715	329.7957	329.7957	329.5796	334.4372	331.5007	334.4372	334.4372	329.1495	334.4372	334.4372	329.7957	329.7957	334.4650	334.4650	329.7957	334.4650	334.4650	329.7957	334.4650	329.7957	329.7957	339.9105	329.5786	330.1715	334.4650	331.0040	332.6405	330.4019	334.4650	327.8551	329.7957	334.4650	330.9956	332.7541	332.7541	329.7957	339.3740	334.4650	331.1420	334.4650	331.0857	334.4650	331.6275	334.4650	334.4650	329.7957	334.4650	329.7957	341.2792	333.8444	329.7957	334.4650	334.4650	334.4650	331.1420	334.4650	334.4650	334.4650	334.4650	334.4650	4130.9847	4123.6849	4079.2315	4129.3576	4120.9527	1146.8067	1144.8895	1144.3894	1146.8902	NaN	4132.1732	332.3643	328.8550	322.0188	329.7957	331.8905	333.9106	333.5230	330.3904	NaN	329.7957	329.7957	329.7957	330.0771	NaN	329.7957	333.8444	351.4968	330.0771	339.9105	333.0962	333.9106	333.5230	333.3285	331.3738	352.6004	NaN	352.6004	333.7348	333.9106	NaN	330.2606	332.8394	330.3904	333.0962	328.8550	351.4968	330.8039	351.4968	333.5230	NaN	333.5230	333.5230	333.5230	330.0771	328.8639	329.5796	333.9106	NaN	333.9106	330.5351	NaN	333.9106	333.9106	333.5230	333.5230	333.5230	333.9106	326.5831	329.5796	333.9106	333.9106	332.6535	327.3672	5.1996	331.3605	332.3643	332.3643	339.9105	223.4121	2.4864	5.1996	0.0000	332.3643	332.3643	331.6178	329.5796	331.0040	339.6554	331.7368	NaN	329.5149	351.3656	331.6380	332.6535	331.4236	329.7957	343.0075	329.7957
