video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-2191.avi	29	3	1	0	0	1
sec-2192.avi	28	4	2	1	2	2
sec-2193.avi	27	4	5	1	2	2
sec-2194.avi	26	5	5	1	2	2
sec-2195.avi	25	5	5	1	2	2
sec-2196.avi	24	3	4	1	3	2
sec-2197.avi	23	5	5	0	0	2
sec-2198.avi	22	4	1	0	0	2
sec-2199.avi	21	4	3	1	2	2
sec-2200.avi	20	5	5	0	0	1
sec-2201.avi	19	4	5	0	0	1
sec-2202.avi	18	5	5	0	0	2
sec-2203.avi	17	4	5	0	0	2
sec-2204.avi	16	5	4	0	0	1
sec-2205.avi	15	0	4	0	0	1
sec-2206.avi	14	3	4	0	0	1
sec-2207.avi	13	4	5	0	0	1
sec-2208.avi	12	4	5	0	0	1
sec-2209.avi	11	5	5	1	2	2
sec-2210.avi	10	5	5	1	2	1
