video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-664.avi	1228	5	5	0	0	1
sec-671.avi	1221	5	5	1	2	2
sec-676.avi	1216	5	4	0	0	1
sec-681.avi	1211	5	4	0	0	2
sec-699.avi	1193	5	2	0	0	2
sec-704.avi	1188	5	5	1	2	2
sec-707.avi	1185	5	5	1	2	2
sec-711.avi	1181	5	5	1	2	2
sec-733.avi	1159	5	5	1	2	2
sec-743.avi	1149	5	5	1	2	2
sec-744.avi	1148	5	5	1	2	2
sec-774.avi	1118	5	4	1	2	2
sec-787.avi	1105	4	2	0	0	2
sec-788.avi	1104	4	4	1	1	1
sec-800.avi	1092	5	5	0	0	2
sec-826.avi	1066	3	4	1	1	1
sec-834.avi	1058	4	3	1	2	2
sec-840.avi	1052	3	2	0	3	2
sec-843.avi	1049	5	5	1	2	2
sec-844.avi	1048	5	4	1	2	2
sec-846.avi	1046	3	4	1	2	2
sec-849.avi	1043	5	5	1	2	2
sec-853.avi	1039	4	4	0	0	2
sec-866.avi	1026	3	1	0	0	0
sec-869.avi	1023	5	5	0	0	2
sec-870.avi	1022	5	4	1	2	2
sec-877.avi	1015	4	3	1	2	2
sec-884.avi	1008	4	2	1	2	2
sec-895.avi	997	5	5	0	0	2
sec-900.avi	992	5	5	0	0	2
sec-908.avi	984	4	2	0	0	2
sec-909.avi	983	5	4	1	1	2
sec-912.avi	980	5	2	0	0	2
sec-921.avi	971	5	2	0	0	2
sec-930.avi	962	5	5	0	0	2
sec-953.avi	939	5	5	1	2	2
sec-956.avi	936	5	5	1	2	2
sec-964.avi	928	5	4	1	2	2
sec-973.avi	919	5	5	1	2	2
sec-974.avi	918	5	5	1	2	2
sec-975.avi	917	3	5	1	2	2
sec-976.avi	916	4	4	1	2	2
sec-977.avi	915	5	2	1	2	2
sec-978.avi	914	5	5	1	2	2
sec-979.avi	913	4	5	1	2	2
sec-980.avi	912	5	4	1	2	2
sec-981.avi	911	5	5	0	0	2
sec-983.avi	909	4	4	1	2	2
sec-984.avi	908	4	5	0	0	2
sec-985.avi	907	4	3	1	2	2
sec-986.avi	906	5	5	1	2	2
sec-987.avi	905	5	5	0	0	2
sec-988.avi	904	4	5	1	2	1
sec-989.avi	903	5	3	1	2	2
sec-990.avi	902	4	4	1	2	2
sec-991.avi	901	4	5	0	0	2
sec-992.avi	900	5	5	1	3	2
sec-993.avi	899	5	4	1	2	2
sec-994.avi	898	5	5	1	2	2
sec-995.avi	897	4	3	0	0	2
sec-996.avi	896	5	4	1	2	2
sec-997.avi	895	4	3	1	2	2
sec-998.avi	894	3	1	0	0	2
sec-999.avi	893	5	5	1	3	2
sec-1001.avi	891	5	5	0	0	2
sec-1026.avi	866	4	5	1	2	2
sec-1031.avi	861	4	3	1	2	1
sec-1038.avi	854	4	4	1	2	2
sec-1040.avi	852	4	4	1	2	2
sec-1041.avi	851	5	5	1	2	2
sec-1051.avi	841	4	2	0	0	2
sec-1053.avi	839	5	1	0	0	2
sec-1054.avi	838	4	3	1	2	2
sec-1056.avi	836	4	2	0	0	2
sec-1063.avi	829	3	2	0	0	0
sec-1066.avi	826	4	5	0	0	2
sec-1070.avi	822	5	4	1	2	2
sec-1077.avi	815	3	3	0	0	2
sec-1090.avi	802	5	3	1	2	2
sec-1105.avi	787	4	4	0	0	2
sec-1109.avi	783	3	1	0	0	2
sec-1117.avi	775	5	3	1	2	2
sec-1123.avi	769	5	5	0	3	2
sec-1131.avi	761	5	5	1	2	2
sec-1135.avi	757	5	5	0	0	2
sec-1137.avi	755	5	4	0	0	2
sec-1138.avi	754	5	5	0	3	2
sec-1157.avi	735	5	5	0	0	0
sec-1161.avi	731	3	4	1	2	2
sec-1162.avi	730	4	4	0	0	2
sec-1169.avi	723	5	5	0	0	2
sec-1180.avi	712	4	4	0	0	2
sec-1185.avi	707	5	5	0	0	2
sec-1191.avi	701	5	2	0	0	2
sec-1201.avi	691	1	5	1	2	2
sec-1202.avi	690	5	5	1	2	2
sec-1204.avi	688	4	2	1	1	2
sec-1206.avi	686	4	4	1	2	2
sec-1211.avi	681	5	4	1	2	2
sec-1215.avi	677	5	3	1	2	2
sec-1230.avi	662	5	5	1	2	2
sec-1238.avi	654	4	2	1	2	2
sec-1240.avi	652	5	3	1	2	2
sec-1268.avi	624	5	5	0	0	2
sec-1272.avi	620	5	5	0	0	2
sec-1275.avi	617	5	5	0	0	2
sec-1290.avi	602	4	5	0	0	2
sec-1306.avi	586	4	5	1	2	2
sec-1312.avi	580	4	4	1	2	2
sec-1324.avi	568	5	5	0	0	2
sec-1325.avi	567	5	5	1	2	2
sec-1327.avi	565	5	5	0	0	2
sec-1330.avi	562	5	5	1	2	2
sec-1337.avi	555	5	5	0	0	1
sec-1342.avi	550	3	2	0	0	2
sec-1344.avi	548	4	2	0	0	2
sec-1348.avi	544	4	4	1	2	2
sec-1349.avi	543	4	3	1	2	2
sec-1351.avi	541	5	5	0	0	2
sec-1359.avi	533	5	5	0	0	2
sec-1364.avi	528	5	3	1	2	2
sec-1367.avi	525	5	5	1	1	2
sec-1370.avi	522	3	3	0	0	2
sec-1371.avi	521	5	5	1	2	0
sec-1412.avi	480	5	4	0	0	2
sec-1428.avi	464	5	5	0	0	2
sec-1435.avi	457	3	1	0	0	2
sec-1438.avi	454	5	5	0	0	1
sec-1448.avi	444	5	2	1	2	2
sec-1451.avi	441	5	4	1	2	2
sec-1454.avi	438	5	2	0	0	2
sec-1459.avi	433	4	2	1	2	2
sec-1461.avi	431	5	3	1	2	2
sec-1466.avi	426	5	4	0	0	2
sec-1481.avi	411	5	3	1	2	2
sec-1488.avi	404	4	4	0	0	2
sec-1490.avi	402	4	3	1	2	2
sec-1492.avi	400	5	5	1	1	2
sec-1505.avi	387	4	4	0	0	2
sec-1507.avi	385	4	5	0	0	2
sec-1509.avi	383	5	5	1	1	0
sec-1515.avi	377	5	5	1	2	2
sec-1518.avi	374	5	5	1	2	2
sec-1520.avi	372	5	5	1	2	0
sec-1529.avi	363	5	5	1	2	2
sec-1534.avi	358	5	5	1	2	2
sec-1541.avi	351	5	5	1	2	2
sec-1544.avi	348	5	5	1	2	2
sec-1545.avi	347	5	5	0	0	2
sec-1551.avi	341	4	5	1	2	1
sec-1556.avi	336	4	4	0	0	2
sec-1564.avi	328	5	5	0	0	2
sec-1566.avi	326	5	5	0	0	0
sec-1581.avi	311	5	5	1	2	0
sec-1583.avi	309	5	5	1	3	1
sec-1588.avi	304	5	4	1	2	2
sec-1592.avi	300	5	5	1	2	2
sec-1603.avi	289	5	3	1	2	2
sec-1604.avi	288	4	5	1	2	2
sec-1606.avi	286	2	4	1	2	2
sec-1608.avi	284	4	3	0	0	1
sec-1613.avi	279	5	4	1	2	2
sec-1617.avi	275	5	5	1	2	2
sec-1629.avi	263	2	4	0	0	2
sec-1634.avi	258	3	5	1	2	2
sec-1635.avi	257	4	5	1	2	0
sec-1646.avi	246	5	5	0	0	2
sec-1669.avi	223	5	5	0	0	2
sec-1675.avi	217	5	4	0	0	2
sec-1690.avi	202	5	5	1	2	2
sec-1696.avi	196	5	5	0	0	2
sec-1697.avi	195	5	4	1	2	2
sec-1699.avi	193	5	5	1	2	2
sec-1705.avi	187	4	5	0	0	2
sec-1709.avi	183	4	4	0	0	2
sec-1712.avi	180	5	5	1	2	2
sec-1716.avi	176	5	4	0	0	2
sec-1719.avi	173	5	5	1	2	2
sec-1742.avi	150	5	5	0	0	2
sec-1752.avi	140	5	5	0	0	1
sec-1767.avi	125	4	5	0	0	2
sec-1770.avi	122	4	5	1	2	2
sec-1777.avi	115	5	5	1	2	2
sec-1781.avi	111	5	3	1	2	2
sec-1783.avi	109	5	5	0	0	2
sec-1788.avi	104	5	4	1	2	2
sec-1794.avi	98	5	4	0	0	2
sec-1797.avi	95	5	4	0	0	1
sec-1800.avi	92	3	2	0	0	2
sec-1802.avi	90	5	5	0	0	2
sec-1813.avi	79	5	5	0	0	2
sec-1816.avi	76	5	3	1	2	2
sec-1818.avi	74	4	5	0	0	2
sec-1819.avi	73	3	2	0	0	2
sec-1827.avi	65	5	5	0	3	2
sec-1840.avi	52	5	5	0	0	2
sec-1841.avi	51	5	5	0	0	2
sec-1845.avi	47	5	5	1	2	2
sec-1847.avi	45	4	3	1	2	2
sec-1848.avi	44	1	5	0	0	0
sec-1856.avi	36	4	5	1	2	2
