video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-1101.avi	300	0	0	0	0	0
sec-1105.avi	296	3	1	0	3	2
sec-1107.avi	294	4	1	0	0	2
sec-1108.avi	293	3	2	1	2	1
sec-1111.avi	290	5	3	1	2	1
sec-1116.avi	285	3	2	1	2	1
sec-1117.avi	284	1	2	1	1	1
sec-1121.avi	280	4	4	1	2	2
sec-1138.avi	263	0	0	0	0	0
sec-1140.avi	261	0	1	0	0	0
sec-1151.avi	250	4	2	1	2	1
sec-1156.avi	245	4	1	1	2	2
sec-1158.avi	243	3	1	0	0	2
sec-1160.avi	241	4	4	1	2	2
sec-1162.avi	239	4	1	0	0	0
sec-1170.avi	231	0	1	0	0	0
sec-1178.avi	223	0	4	1	2	2
sec-1181.avi	220	4	3	1	2	2
sec-1183.avi	218	4	5	1	2	2
sec-1185.avi	216	0	1	0	0	0
sec-1190.avi	211	3	3	1	2	2
sec-1194.avi	207	4	2	1	2	2
sec-1198.avi	203	4	4	1	2	2
sec-1199.avi	202	3	0	1	2	1
sec-1201.avi	200	4	3	1	2	2
sec-1207.avi	194	5	5	1	2	1
sec-1215.avi	186	3	2	1	2	2
sec-1218.avi	183	3	1	1	2	2
sec-1219.avi	182	0	1	1	1	1
sec-1220.avi	181	4	4	1	2	2
sec-1221.avi	180	2	4	1	2	1
sec-1226.avi	175	4	3	1	2	2
sec-1234.avi	167	3	3	1	2	2
sec-1242.avi	159	3	4	1	2	2
sec-1244.avi	157	4	4	1	2	2
sec-1249.avi	152	4	4	1	2	2
sec-1250.avi	151	4	2	1	2	2
sec-1256.avi	145	3	1	1	2	1
sec-1267.avi	134	4	4	0	3	2
sec-1276.avi	125	4	5	1	2	2
sec-1279.avi	122	3	1	1	2	2
sec-1289.avi	112	2	4	1	2	1
sec-1295.avi	106	0	1	0	0	0
sec-1298.avi	103	3	3	1	2	1
sec-1303.avi	98	3	2	1	2	2
sec-1311.avi	90	3	3	1	2	1
sec-1320.avi	81	0	1	0	0	0
sec-1324.avi	77	4	3	1	2	2
sec-1331.avi	70	4	3	1	2	2
sec-1333.avi	68	3	2	0	3	2
sec-1343.avi	58	3	2	1	2	2
sec-1345.avi	56	5	4	1	2	2
