video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-111.avi	222	4	1	0	0	2
sec-112.avi	221	3	1	0	0	2
sec-113.avi	220	5	3	1	2	2
sec-114.avi	219	4	2	0	0	2
sec-116.avi	217	4	5	1	1	1
sec-117.avi	216	3	1	1	2	0
sec-118.avi	215	4	1	1	2	2
sec-119.avi	214	3	1	0	0	2
sec-120.avi	213	3	1	1	2	2
sec-121.avi	212	3	2	1	2	0
sec-122.avi	211	5	5	1	1	2
sec-123.avi	210	5	5	1	2	1
sec-124.avi	209	0	0	0	0	0
sec-125.avi	208	5	5	1	2	2
sec-126.avi	207	3	1	0	0	2
sec-127.avi	206	3	1	0	0	2
sec-129.avi	204	4	3	0	0	1
sec-130.avi	203	5	5	0	0	2
sec-131.avi	202	5	5	1	2	2
sec-132.avi	201	3	2	1	2	0
sec-134.avi	199	3	1	0	0	2
sec-135.avi	198	3	1	1	2	1
sec-136.avi	197	4	3	1	2	2
sec-138.avi	195	5	3	1	2	2
sec-139.avi	194	4	1	1	2	0
sec-141.avi	192	5	5	1	2	2
sec-142.avi	191	3	1	1	2	1
sec-143.avi	190	3	1	1	2	2
sec-144.avi	189	5	5	1	2	2
sec-145.avi	188	5	4	0	0	2
sec-146.avi	187	5	4	0	0	2
sec-148.avi	185	5	2	1	2	1
sec-149.avi	184	5	2	1	2	1
sec-150.avi	183	3	1	1	2	0
sec-151.avi	182	3	1	1	2	0
sec-152.avi	181	4	2	1	2	2
sec-153.avi	180	4	3	0	0	2
sec-155.avi	178	3	1	0	0	0
sec-156.avi	177	5	3	1	2	2
sec-158.avi	175	4	2	1	2	2
sec-159.avi	174	4	3	0	0	2
sec-160.avi	173	5	4	1	2	2
sec-161.avi	172	4	3	1	2	2
sec-162.avi	171	5	3	1	2	1
sec-163.avi	170	5	5	1	2	2
sec-164.avi	169	5	5	1	2	0
sec-165.avi	168	3	1	0	0	1
sec-166.avi	167	4	5	1	2	2
sec-167.avi	166	3	1	1	2	2
sec-168.avi	165	4	2	1	2	2
sec-170.avi	163	5	5	0	0	2
sec-171.avi	162	4	2	0	0	1
sec-172.avi	161	3	2	0	0	2
sec-174.avi	159	3	2	0	0	2
sec-175.avi	158	3	1	0	0	2
sec-176.avi	157	3	1	0	0	1
sec-177.avi	156	4	2	1	1	1
sec-178.avi	155	5	3	1	2	1
sec-179.avi	154	4	2	1	2	1
sec-180.avi	153	4	2	1	1	1
sec-181.avi	152	3	1	0	0	2
sec-182.avi	151	3	1	0	0	2
sec-184.avi	149	4	2	1	2	2
sec-185.avi	148	4	2	1	2	1
sec-186.avi	147	4	2	0	0	2
sec-187.avi	146	4	2	1	2	2
sec-188.avi	145	3	2	1	2	2
sec-189.avi	144	3	1	1	2	2
sec-190.avi	143	3	2	0	0	2
sec-192.avi	141	4	5	1	2	2
sec-193.avi	140	3	1	0	0	2
sec-194.avi	139	4	4	1	1	2
sec-195.avi	138	4	1	1	2	2
sec-196.avi	137	4	2	0	0	2
sec-197.avi	136	4	3	0	0	2
sec-198.avi	135	4	2	0	0	2
sec-199.avi	134	3	2	1	1	1
sec-201.avi	132	5	2	1	2	2
sec-202.avi	131	4	3	1	2	1
sec-203.avi	130	5	2	0	0	1
sec-204.avi	129	4	2	1	1	1
sec-205.avi	128	5	5	0	0	1
sec-206.avi	127	5	4	0	0	2
sec-207.avi	126	3	1	0	0	2
sec-208.avi	125	3	2	0	0	2
sec-209.avi	124	3	3	0	0	0
sec-210.avi	123	3	1	1	2	2
sec-211.avi	122	4	1	1	1	1
sec-212.avi	121	5	4	1	1	1
sec-213.avi	120	3	1	1	1	1
sec-214.avi	119	4	3	1	3	0
sec-215.avi	118	5	5	1	2	2
sec-216.avi	117	3	1	0	0	2
sec-217.avi	116	4	2	1	2	2
sec-218.avi	115	4	2	0	0	2
sec-219.avi	114	4	2	0	3	2
sec-220.avi	113	5	3	1	2	1
sec-221.avi	112	3	2	0	0	2
sec-222.avi	111	4	3	1	2	2
sec-223.avi	110	2	1	0	0	1
sec-224.avi	109	3	2	0	0	2
sec-225.avi	108	3	3	0	0	2
sec-227.avi	106	4	2	1	2	2
sec-228.avi	105	5	5	0	0	0
sec-229.avi	104	5	4	1	2	1
sec-230.avi	103	5	5	1	2	2
sec-231.avi	102	3	1	0	0	2
sec-232.avi	101	3	2	1	2	1
sec-233.avi	100	2	1	0	0	2
sec-235.avi	98	3	1	0	0	2
sec-236.avi	97	2	1	0	0	2
sec-237.avi	96	2	2	0	0	2
sec-238.avi	95	5	3	0	0	2
sec-239.avi	94	3	5	0	0	2
sec-240.avi	93	5	5	0	0	1
sec-241.avi	92	5	5	0	0	1
sec-242.avi	91	3	1	1	2	2
sec-243.avi	90	5	4	1	2	2
sec-244.avi	89	3	1	0	0	2
sec-245.avi	88	3	2	0	0	1
sec-246.avi	87	3	1	1	2	1
sec-247.avi	86	4	1	0	0	2
sec-248.avi	85	3	2	0	0	2
sec-249.avi	84	5	5	1	2	2
sec-250.avi	83	3	1	0	0	1
sec-251.avi	82	4	2	1	2	2
sec-252.avi	81	3	1	0	0	2
sec-254.avi	79	5	5	0	0	1
sec-255.avi	78	4	2	1	2	2
sec-256.avi	77	3	1	0	0	2
sec-257.avi	76	3	1	0	0	2
sec-258.avi	75	5	2	1	2	2
sec-259.avi	74	3	2	1	2	2
sec-260.avi	73	4	2	1	2	2
sec-261.avi	72	5	4	1	2	1
sec-263.avi	70	3	1	0	0	2
sec-264.avi	69	3	2	0	0	2
sec-265.avi	68	2	3	1	2	2
sec-266.avi	67	4	1	0	0	2
sec-267.avi	66	4	2	1	2	2
sec-268.avi	65	3	3	1	2	1
sec-269.avi	64	0	0	0	0	0
sec-270.avi	63	3	1	0	0	2
sec-271.avi	62	5	3	1	2	2
sec-272.avi	61	4	2	1	2	2
sec-273.avi	60	4	2	0	0	2
sec-274.avi	59	3	1	1	2	2
sec-275.avi	58	5	5	1	2	2
sec-276.avi	57	5	5	1	2	2
sec-277.avi	56	3	2	0	3	0
sec-278.avi	55	3	2	0	0	0
sec-280.avi	53	5	4	1	2	2
sec-281.avi	52	3	1	0	0	1
sec-282.avi	51	5	3	1	2	2
sec-283.avi	50	5	5	1	2	2
sec-284.avi	49	4	2	1	2	2
sec-285.avi	48	3	1	0	0	1
sec-286.avi	47	4	2	1	2	2
sec-287.avi	46	2	2	0	0	1
sec-288.avi	45	0	0	0	0	0
sec-289.avi	44	3	1	0	0	1
sec-290.avi	43	5	5	0	0	2
sec-291.avi	42	3	1	0	0	2
sec-292.avi	41	3	1	0	0	2
sec-293.avi	40	5	3	1	2	2
sec-294.avi	39	5	5	0	3	0
sec-295.avi	38	5	5	0	0	2
sec-296.avi	37	3	1	1	2	1
sec-297.avi	36	3	2	1	2	2
sec-298.avi	35	5	5	1	2	2
sec-299.avi	34	3	2	0	0	2
sec-300.avi	33	3	3	1	2	2
sec-302.avi	31	4	2	0	3	0
sec-303.avi	30	4	0	1	2	2
sec-304.avi	29	4	5	0	0	2
sec-306.avi	27	3	1	1	2	2
sec-307.avi	26	4	0	1	2	2
sec-308.avi	25	4	2	1	1	1
sec-309.avi	24	3	3	1	2	2
sec-310.avi	23	4	2	0	0	2
sec-311.avi	22	4	2	1	2	2
sec-312.avi	21	3	1	0	0	0
sec-313.avi	20	3	2	0	0	2
sec-314.avi	19	3	1	1	2	2
sec-315.avi	18	4	2	1	1	1
sec-316.avi	17	0	5	1	3	2
sec-317.avi	16	5	5	1	2	2
sec-318.avi	15	5	5	0	0	2
sec-319.avi	14	4	3	1	2	2
sec-320.avi	13	5	5	1	2	1
sec-321.avi	12	5	5	1	3	2
sec-322.avi	11	5	4	1	2	2
sec-323.avi	10	4	3	1	2	2
sec-324.avi	9	4	2	0	0	2
sec-325.avi	8	4	1	0	0	2
sec-326.avi	7	1	5	1	2	1
sec-327.avi	6	0	0	0	0	0
